keyword,Title,Review_Count,Rating,Address,Country,City,State,Google_id,Place_id,Latitude,Longitude,Category,Price_Range,Current_Status,Transportation & Travel,Hotels & Hospitality,Public & Government Services,Education,Religious Institutions,Home & Construction Services,Finance & Services,Entertainment & Recreation,Retail & Shopping,Health,Beauty & Wellness,Restaurants,Coffee Shops,Food & Dining,POI Density,Avg Rating - Restaurants,Avg Rating - Coffee Shops,Avg Rating - Food & Dining,Avg Num of Reviewers - Restaurants,Avg Num of Reviewers - Coffee Shops,Avg Num of Reviewers - Food & Dining,Total Num of Reviewers - Food & Dining,Direct Competition - Same Category/POI Density,Indirect Competition - Food & Dining/POI Density,Indirect Competition - Opposite Category/POI Density,Population_Within_1km,Population_Within_2km,Population_Within_3km
Restaurant,Halo restaurant,6.0,3.0,"76P6+VVJ, King Abdullah St, Al Khobar Al Shamalia, Al Khobar 34428, Saudi Arabia",SA,Al Khobar,,0x3e49e99356b29a0b:0x958769aaebf57a9e,ChIJC5qyVpPpST4Rnnr166pph5U,26.2872071,50.2121395,restaurants,,Temporarily closed,0,0,0,0,0,0,0,0,5,0,0,14,4,19,19,4.214285714285714,4.55,4.310526315789474,4994.214285714285,601.0,4070.105263157895,77332.0,0.7368421052631579,1.0,0.2105263157894736,78133,219053,339255
Restaurant,مطعم كفاح الشرقية البخاري-Kifah Sharqiya Restaurant,103.0,4.1,"Unnamed Road, Dammam Saudi Arabia",SA,Dammam,,0x3e361f29a64f82e5:0xb1e0d55389afad54,ChIJ5YJPpikfNj4RVK2viVPV4LE,26.2113819,49.9430122,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,2,0,0,7,0,8,8,4.457142857142857,,4.275,57.0,,50.125,401.0,0.875,1.0,0.0,227,399,413
Restaurant,ورق عنب سوما | Soma Grape Leaves,89.0,4.8,"ورق عنب سوما, اجيال, ELAB8340، 8340 الظهران، 3705, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e1005747615b:0xdbafa580fffe36d5,ChIJW2FHVwDhST4R1Tb-_4Clr9s,26.2661043,50.0715299,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,11,0,0,11,6,19,19,4.309090909090909,4.483333333333333,4.447368421052632,123.8181818181818,87.16666666666667,89.52631578947368,1701.0,0.5789473684210527,1.0,0.3157894736842105,6172,8016,8183
Restaurant,food & drinks,15.0,4.7,"8144 طريق الملك عبدالعزيز, 2725, Dhahran 34521, Saudi Arabia",SA,Dhahran,,0x3e361f00137ec483:0xc36d5a21911e645,ChIJg8R-EwAfNj4RReYRGaLVNgw,26.2413034,49.9983703,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,2,2,5,5,4.85,3.5,4.26,9.5,8.0,15.2,76.0,0.4,1.0,0.4,690,1242,5366
Restaurant,RESTAURANT RUKAN MULTAN مطعم ركن ملتان,6.0,4.8,"6XRF+8MR 85st Dammam, Dammam 2nd Industrial City, Next to quick pay Bank Saudi Arabia",SA,Dammam,,0x3e361f002eccf663:0xb43aba0c6729150c,ChIJY_bMLgAfNj4RDBUpZwy6OrQ,26.2408609,49.9741297,restaurants,,,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,3.96,,3.96,260.85,,260.85,5217.0,1.0,1.0,0.0,10484,11244,12079
Restaurant,Anjar Restaurant مطعم عنجر للمعجنات والشاورما,274.0,4.0,"738C+FC2, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e10007102a03:0xff64d48ae80c53b8,ChIJAyoQBwDhST4RuFMM6IrUZP8,26.2658942,50.0707051,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.55,1.0,0.3,6172,8085,8183
Restaurant,مطعم رشتة,14.0,4.3,"738C+FC2, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e1006e452cab:0x5c10b23399e52a08,ChIJqyxFbgDhST4RCCrlmTOyEFw,26.2657492,50.0715265,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,11,0,0,11,6,19,19,4.309090909090909,4.483333333333333,4.447368421052632,123.8181818181818,87.16666666666667,89.52631578947368,1701.0,0.5789473684210527,1.0,0.3157894736842105,6172,8016,8183
Restaurant,REEM AL BALAD,26.0,4.4,"Unnamed Road, الدمام 34344، Saudi Arabia",SA,Dammam,,0x3e361fc40c01ee29:0x3d2793126c790483,ChIJKe4BDMQfNj4RgwR5bBKTJz0,26.206988,49.9565493,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,3.96,,3.96,18.4,,18.4,92.0,1.0,1.0,0.0,52,186,453
Restaurant,Rakan Al-Bukhari Restaurants,366.0,3.4,"2291 67 St, Dammam 2nd Industrial City, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361e57411dc3af:0xb3363734260b832d,ChIJr8MdQVceNj4RLYMLJjQ3NrM,26.2454172,49.9817114,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,4,0,0,15,1,19,19,4.053333333333333,5.0,4.094117647058823,262.26666666666665,2.0,232.23529411764707,3948.0,0.7894736842105263,1.0,0.0526315789473684,1766,11488,12027
Restaurant,Tahsliya (2nd Industrial Area),134.0,4.0,"6W6V+J8V, Dammam 34343, Saudi Arabia",SA,Dammam,,0x3e361f31a090fbb9:0xc5424dace56fe878,ChIJufuQoDEfNj4ReOhv5axNQsU,26.2116113,49.9433099,restaurants,$,,0,0,0,0,0,0,0,0,2,0,0,7,0,8,8,4.457142857142857,,4.275,57.0,,50.125,401.0,0.875,1.0,0.0,227,399,413
Restaurant,Golden Oven Bokhari Restaurant,1247.0,3.8,"Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361efbf82be57f:0xd168be406de8f2cf,ChIJf-Ur-PseNj4Rz_LobUC-aNE,26.2385147,49.9719934,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,2,0,0,17,0,19,19,4.023529411764706,,4.023529411764706,142.1764705882353,,142.1764705882353,2417.0,0.8947368421052632,1.0,0.0,10365,11117,11780
Restaurant,قصر لبدة,2.0,5.0,"738C+56M, Dhahran 34513, Saudi Arabia",SA,Dhahran,,0x3e49e10070625661:0xfd7cbfe46bdc37a4,ChIJYVZicADhST4RpDfca-S_fP0,26.2654347,50.0707795,restaurants,,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.55,1.0,0.3,6172,8016,8183
Restaurant,Subway,146.0,4.8,"738C+6G2, Razeen, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e1001f9f367b:0x158d7a80def3a3d1,ChIJezafHwDhST4R0aPz3oB6jRU,26.2655225,50.0712506,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.55,1.0,0.3,6172,8016,8183
Restaurant,Mandi Restaurant,437.0,3.9,"على طريق الهاف, Dammam 2nd Industrial City, Dhahran 34334, Saudi Arabia",SA,Dhahran,,0x3e361fae2bf52b69:0x5d08b35a5cdefa9e,ChIJaSv1K64fNj4RnvreXFqzCF0,26.231861,49.9875435,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,10,2,14,14,4.08,3.85,4.071428571428571,416.6,39.5,307.57142857142856,4306.0,0.7142857142857143,1.0,0.1428571428571428,406,7770,11885
Restaurant,Half Moon Restaurant,2126.0,3.8,"7505, Dhahran 34811, Saudi Arabia",SA,Dhahran,,0x3e49dff04600dd3b:0xd0800f5a198b3024,ChIJO90ARvDfST4RJDCLGVoPgNA,26.200829,50.0274585,restaurants,$$,,0,0,0,0,0,0,0,0,3,0,0,8,4,12,12,3.675,4.1,3.8166666666666655,311.0,939.25,520.4166666666666,6245.0,0.6666666666666666,1.0,0.3333333333333333,34,34,109
Restaurant,شواية اجيال,199.0,4.1,"Elab8341, Ajyal, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e1706dd3ad91:0x78fc4a0b9ddab203,ChIJka3TbXDhST4RA7LanQtK_Hg,26.2659904,50.072078,Rice restaurant,,,0,0,0,0,0,0,0,0,11,0,0,11,6,19,19,4.309090909090909,4.483333333333333,4.447368421052632,123.8181818181818,87.16666666666667,89.52631578947368,1701.0,0.5789473684210527,1.0,0.3157894736842105,6172,8016,8183
Restaurant,Leros Restaurant,231.0,4.2,"Dhahran 34811, Saudi Arabia",SA,Dhahran,,0x3e49dfa3a99743f1:0xbdd0a29012982a7a,ChIJ8UOXqaPfST4ReiqYEpCi0L0,26.1891841,50.0205983,restaurants,,,0,0,0,0,0,0,0,0,2,0,0,2,2,4,4,3.6,4.05,3.825,173.0,72.0,122.5,490.0,0.5,1.0,0.5,0,34,82
Restaurant,مطعم الوحيد Alwaheed Restaurant,504.0,4.1,"الدمام،, Dammam 2nd Industrial City, 3608 67 St Saudi Arabia",SA,Dammam,,0x3e361fea2757aed7:0x17f1ab10737c2fa,ChIJ165XJ-ofNj4R-sI3B7EafwE,26.2352947,49.9896563,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,2,0,0,12,2,15,15,3.975,3.85,4.0,348.8333333333333,39.5,287.06666666666666,4306.0,0.8,1.0,0.1333333333333333,683,6703,11882
Restaurant,Sakbe Restaurant,648.0,3.9,"Unnamed Road, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361f1a3c060bbb:0x2e70e4d40bc71e9a,ChIJuwsGPBofNj4Rmh7HC9TkcC4,26.2454121,49.9815698,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,4,0,0,15,1,19,19,4.053333333333333,5.0,4.094117647058823,262.26666666666665,2.0,232.23529411764707,3948.0,0.7894736842105263,1.0,0.0526315789473684,1750,11488,12027
Restaurant,Mehmoona Restaurant,17.0,3.7,"7584, Dammam 2nd Industrial City، 4946, Dammam 34333, Saudi Arabia",SA,Dammam,,0x3e361f0b4670c6f7:0xaadede4961144848,ChIJ98ZwRgsfNj4RSEgUYUne3qo,26.2411085,49.9743615,restaurants,,,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,3.96,,3.96,260.85,,260.85,5217.0,1.0,1.0,0.0,10484,11244,12010
Restaurant,Eastern Delight,38.0,4.1,"Dammam 2nd Industrial City, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361f878104a6a3:0xfce115518155c1de,ChIJo6YEgYcfNj4R3sFVgVEV4fw,26.2381677,49.9720491,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,17,0,20,20,4.023529411764706,,4.005555555555556,142.1764705882353,,135.66666666666666,2442.0,0.85,1.0,0.0,10365,11117,11738
Restaurant,Asian Resturent,2.0,5.0,"EIGA2264, 7673 الدمام 465, 2264, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361f003a923bfb:0x5bba1ea590c9279e,ChIJ-zuSOgAfNj4RnifJkKUeuls,26.236138,49.9702661,restaurants,,,0,0,0,0,0,0,0,0,3,0,0,17,0,20,20,4.023529411764706,,4.005555555555556,142.1764705882353,,135.66666666666666,2442.0,0.85,1.0,0.0,10320,10936,11682
Restaurant,Zouk Al farooj Resturant,3.0,4.7,"6X44+RJH, Dammam 34344, Saudi Arabia",SA,Dammam,,0x3e361f410d8cfc37:0x8aaed786946b4a42,ChIJN_yMDUEfNj4RQkprlIbXroo,26.2070575,49.9566101,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,3.96,,3.96,18.4,,18.4,92.0,1.0,1.0,0.0,52,186,453
Restaurant,مطاعم شواية الشاطئ البخاري,16.0,4.4,"Nahdi station, طريق بقيق، Dammam 2nd Industrial City, Dammam 31451, Saudi Arabia",SA,Dammam,,0x3e361f4d68e000ed:0x4a9684907b5668a8,ChIJ7QDgaE0fNj4RqGhWe5CElko,26.2332539,49.9891264,مطعم أرز,,,0,0,0,0,0,0,0,0,3,0,0,12,3,16,16,3.975,4.166666666666667,4.05,348.8333333333333,53.66666666666666,274.25,4388.0,0.75,1.0,0.1875,612,6676,11885
Restaurant,مطعم مندي ومحمر لتقديم الوجبات,79.0,4.7,"شارع مكة المكرمة، المدينة الصناعية الثانية بالدمام، الظهران, Dammam Saudi Arabia",SA,Dammam,,0x3e361f002ced0799:0xfdecda3031017bc5,ChIJmQftLAAfNj4RxXsBMTDa7P0,26.235171,49.9888674,restaurants,,,0,0,0,0,0,0,0,0,2,0,0,11,2,14,14,3.9909090909090894,3.85,4.014285714285714,380.09090909090907,39.5,307.2142857142857,4301.0,0.7857142857142857,1.0,0.1428571428571428,683,7797,11882
Restaurant,مطعم بخاري الطازج,147.0,4.1,"6W6V+G7C, Dammam 34343, Saudi Arabia",SA,Dammam,,0x3e361f310b3a95f1:0x23d0c5b753ea6320,ChIJ8ZU6CzEfNj4RIGPqU7fF0CM,26.211312,49.943142,مطعم مأكولات أفغانية,SAR 1–20,,0,0,0,0,0,0,0,0,2,0,0,6,0,7,7,4.366666666666666,,4.171428571428572,66.16666666666667,,57.0,399.0,0.8571428571428571,1.0,0.0,227,399,413
Restaurant,McDonald's,1158.0,3.9,"Dammam 2nd Industrial City, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361fb11c4c8b91:0x35bada0b36094161,ChIJkYtMHLEfNj4RYUEJNgvaujU,26.234557,49.988319,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,2,0,0,10,2,13,13,4.08,3.85,4.084615384615384,416.6,39.5,329.6923076923077,4286.0,0.7692307692307693,1.0,0.1538461538461538,683,7797,11859
Restaurant,BROASTED ZIYAD,95.0,3.9,"العام, Dhahran 31952, Saudi Arabia",SA,Dhahran,,0x3e49dffa0c29dbf7:0x59e17f68734ce5d4,ChIJ99spDPrfST4R1OVMc2h_4Vk,26.2021574,50.0248715,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,8,4,12,12,3.675,4.1,3.8166666666666655,311.0,939.25,520.4166666666666,6245.0,0.6666666666666666,1.0,0.3333333333333333,34,34,109
Restaurant,McDonald's,247.0,3.0,"Ajyal, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e13a2aefc5d7:0xfdd15350380aab55,ChIJ18XvKjrhST4RVasKOFBT0f0,26.2654423,50.0705652,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.55,1.0,0.3,6281,8016,8183
Restaurant,Zaika Fried Chicken دجاج بروستد,8.0,5.0,"Tasliya Near Jamia Validain 8, Thasliya 34343, Saudi Arabia",SA,Thasliya,,0x3e361f3645d9421d:0xceb64d313c8652ad,ChIJHULZRTYfNj4RrVKGPDFNts4,26.2115608,49.9431483,Fried chicken takeaway,SAR 1–20,,0,0,0,0,0,0,0,0,2,0,0,7,0,8,8,4.457142857142857,,4.275,57.0,,50.125,401.0,0.875,1.0,0.0,227,399,413
Restaurant,بوفية سفرة اليوم للوجبات السريعة,4.0,5.0,"6XRX+F67, Dhahran 34521, Saudi Arabia",SA,Dhahran,,0x3e361f0027febd73:0x7ca88b0fcd31d750,ChIJc73-JwAfNj4RUNcxzQ-LqHw,26.2411674,49.9980471,restaurants,,,0,0,0,0,0,0,0,0,3,0,0,2,2,5,5,4.85,3.5,4.26,9.5,8.0,15.2,76.0,0.4,1.0,0.4,690,1242,8231
Restaurant,كفتيريا و بوفيه جبل الزيتون,68.0,4.5,"6XVJ+XG3, Dammam 2nd Industrial City, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361ffc7a0031d9:0x8d090c7fc100d0bf,ChIJ2TEAevwfNj4Rv9AAwX8MCY0,26.2448795,49.9812879,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,4,0,0,15,1,19,19,4.053333333333333,5.0,4.094117647058823,262.26666666666665,2.0,232.23529411764707,3948.0,0.7894736842105263,1.0,0.0526315789473684,1818,11488,12027
Restaurant,Ovlo,110.0,4.5,"738C+FC2, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e1002d6c60ed:0x233a1f7a71d5553b,ChIJ7WBsLQDhST4RO1XVcXofOiM,26.2658845,50.0705512,restaurants,,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.55,1.0,0.3,6281,8085,8183
Restaurant,بوفيه ركن الشاطئ,28.0,4.0,"6XMQ+6MF, Dammam 2nd Industrial City, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361ff1a302ec1f:0xb3e58f301885708f,ChIJH-wCo_EfNj4Rj3CFGDCP5bM,26.233098,49.98912,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,12,3,16,16,3.975,4.166666666666667,4.05,348.8333333333333,53.66666666666666,274.25,4388.0,0.75,1.0,0.1875,567,6676,11885
Restaurant,باستا واندومي اسرع لقمه,34.0,4.1,"738C+FC2, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e1006b91f001:0xa0dad6ff8b03de49,ChIJAfCRawDhST4RSd4Di__W2qA,26.2657543,50.0708663,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.55,1.0,0.3,6172,8016,8183
Restaurant,مطعم جزيرة الشواطئ,24.0,3.3,"52VW+WJ5, Dhahran 34737, Saudi Arabia",SA,Dhahran,,0x3e49dfede93a72db:0x9bc5948d9ede201f,ChIJ23I66e3fST4RHyDeno2UxZs,26.194751,50.0466215,restaurants,,,0,0,0,0,0,0,0,0,3,0,0,6,5,11,11,3.4,4.075,3.7375,9.25,169.0,89.125,713.0,0.5454545454545454,1.0,0.4545454545454545,0,45,79
Restaurant,Fast food restaurant,49.0,3.7,"شارع 67، مدينة, Dammam 2nd Industrial City, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361e573fff6815:0x8f249584c4194ec1,ChIJFWj_P1ceNj4RwU4ZxISVJI8,26.2452083,49.9815758,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,4,0,0,15,1,19,19,4.053333333333333,5.0,4.094117647058823,262.26666666666665,2.0,232.23529411764707,3948.0,0.7894736842105263,1.0,0.0526315789473684,1750,11488,12027
Restaurant,مطعم الشرق الأصيل,27.0,3.9,"Dammam 2nd Industrial City, Dhahran 34334, Saudi Arabia",SA,Dhahran,,0x3e361ff2443c4ee5:0xc55a21131fe39c53,ChIJ5U48RPIfNj4RU5zjHxMhWsU,26.2333746,49.9894661,مطعم عربي,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,12,3,16,16,3.975,4.166666666666667,4.05,348.8333333333333,53.66666666666666,274.25,4388.0,0.75,1.0,0.1875,567,6676,11885
Restaurant,FUNNY DUCK,45.0,3.9,"6XVJ+WGP, Dammam 2nd Industrial City, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361fcd6f84dff1:0x6872cc8320d744a4,ChIJ8d-Eb80fNj4RpETXIIPMcmg,26.2448194,49.9813657,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,4,0,0,15,1,19,19,4.053333333333333,5.0,4.094117647058823,262.26666666666665,2.0,232.23529411764707,3948.0,0.7894736842105263,1.0,0.0526315789473684,1818,11488,12007
Restaurant,مطبخ ام فايز,88.0,4.6,"4132 King Fahd Road، السفن، حي, 6897 طريق الملك فهد بن عبدالعزيز, Al Khobar 34741, Saudi Arabia",SA,Al Khobar,,0x3e49db3413dee9e9:0x151ec1696cf74c9e,ChIJ6eneEzTbST4Rnkz3bGnBHhU,26.1914025,50.0568247,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,5,0,0,3,6,9,9,4.3,4.24,4.257142857142857,45.0,34.0,37.142857142857146,260.0,0.3333333333333333,1.0,0.6666666666666666,0,45,96
Restaurant,حكاية,1.0,5.0,"7X2P+38J, Dammam 2nd Industrial City, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361f00172926bd:0x8a63db979f736c94,ChIJvSYpFwAfNj4RlGxzn5fbY4o,26.2502021,49.9857523,restaurants,,,0,0,0,0,0,0,0,0,2,0,0,10,1,12,12,4.0200000000000005,5.0,4.083333333333333,327.2,2.0,273.8333333333333,3286.0,0.8333333333333334,1.0,0.0833333333333333,755,5020,12056
Restaurant,Ghaim Kitchen,34.0,5.0,"شارع 12 ج, حي اجيال, Dhahran 34513, Saudi Arabia",SA,Dhahran,,0x3e49e15106010681:0xc55a732e603362d5,ChIJgQYBBlHhST4R1WIzYC5zWsU,26.2559965,50.0702991,restaurants,,,0,0,0,0,0,0,0,0,5,0,0,2,2,5,5,4.65,5.0,4.86,23.5,4.5,11.8,59.0,0.4,1.0,0.4,4916,8075,8395
Restaurant,مطعم هندي باكستاني,10.0,2.7,"2455, Dammam 2nd Industrial City، 7913, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361efbf65139f5:0x4a4283efbe481328,ChIJ9TlR9vseNj4RKBNIvu-DQko,26.2383839,49.9717564,restaurants,,,0,0,0,0,0,0,0,0,2,0,0,17,0,19,19,4.023529411764706,,4.023529411764706,142.1764705882353,,142.1764705882353,2417.0,0.8947368421052632,1.0,0.0,10365,11047,11738
Restaurant,KFC,1341.0,3.9,"Industrial Area, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361e5722ad9781:0x14b1db3087ead820,ChIJgZetIlceNj4RINjqhzDbsRQ,26.2446774,49.9814928,restaurants,$$,,0,0,0,0,0,0,0,0,4,0,0,15,1,19,19,4.053333333333333,5.0,4.094117647058823,262.26666666666665,2.0,232.23529411764707,3948.0,0.7894736842105263,1.0,0.0526315789473684,1818,11488,12007
Restaurant,مطعم شارع الاسكان,1.0,5.0,"6XP9+MR3, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361f00094b6c09:0xd3ffd4d844f19e2e,ChIJCWxLCQAfNj4RLp7xRNjU_9M,26.2369563,49.9697068,restaurants,,,0,0,0,0,0,0,0,0,2,0,0,17,0,19,19,4.023529411764706,,4.023529411764706,142.1764705882353,,142.1764705882353,2417.0,0.8947368421052632,1.0,0.0,10278,10936,11677
Restaurant,قمر الضواحي,6.0,4.3,"6XRF+HJ5، المدينة الصناعية الثانية بالدمام،, Dammam Saudi Arabia",SA,Dammam,,0x3e361f7fa0b857cf:0x17627075434977b0,ChIJz1e4oH8fNj4RsHdJQ3VwYhc,26.2413861,49.9740949,restaurants,,,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,3.96,,3.96,260.85,,260.85,5217.0,1.0,1.0,0.0,10484,11244,12079
Restaurant,مطعم زنبق الشام (شاورما_برجر) عالفحم,99.0,4.3,"738C+FC2, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e1edd6633653:0x767e5d2422e62d51,ChIJUzZj1u3hST4RUS3mIiRdfnY,26.2658843,50.0705618,مطعم شاورما,SAR 1–20,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.55,1.0,0.3,6281,8085,8183
Restaurant,مطعم أبو حدرية,14.0,3.3,"6942،،، 2646 الامير سلطان، الظهران 34521, Dhahran 34521،, Saudi Arabia",SA,Dhahran,,0x3e361fa4d2a2ff5b:0x6de27f67fa4f8519,ChIJW_-i0qQfNj4RGYVP-md_4m0,26.2308805,49.9976037,restaurants,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,9,2,12,12,3.9777777777777774,4.25,4.075,271.3333333333333,74.5,219.3333333333333,2632.0,0.75,1.0,0.1666666666666666,586,1035,6851
Restaurant,Tashliya Dammam,1.0,5.0,"6806 التحليه, حي الخدمات المساندة, EIJA3002، 3002, Dammam 34343, Saudi Arabia",SA,Dammam,,0x3e3619002109b41b:0x9359965e7f1ab18d,ChIJG7QJIQAZNj4RjbEaf16WWZM,26.2121443,49.9310362,restaurants,,,0,0,0,0,0,0,0,0,1,0,0,11,0,11,11,4.38,,4.38,33.7,,33.7,337.0,1.0,1.0,0.0,210,278,399
Restaurant,Afaham Restaurant,1.0,5.0,"6W9H+395 Slughter House, Dammam 34343, Saudi Arabia",SA,Dammam,,0x3e3619dd1a637071:0xaef760b9776c0ecb,ChIJcXBjGt0ZNj4Ryw5sd7lg964,26.2176383,49.9284719,restaurants,,,0,0,0,0,0,0,0,0,1,0,0,11,0,11,11,4.38,,4.38,33.7,,33.7,337.0,1.0,1.0,0.0,168,278,347
Restaurant,Anchor burger,3.0,2.3,"2313 الامير سلطان، 6731, Dhahran 34676, Saudi Arabia",SA,Dhahran,,0x3e49df0021bb216d:0xf31f4a1f853baca5,ChIJbSG7IQDfST4Rpaw7hR9KH_M,26.2060723,50.0279155,restaurants,,,0,0,0,0,0,0,0,0,3,0,0,7,4,11,11,3.757142857142857,4.1,3.8818181818181823,339.42857142857144,939.25,557.5454545454545,6133.0,0.6363636363636364,1.0,0.3636363636363636,34,34,98
Restaurant,بوفيه يمني,8.0,4.0,"52XW+7HH, Dhahran 34737, Saudi Arabia",SA,Dhahran,,0x3e49df001c63c70f:0x4c5c772cba01ac45,ChIJD8djHADfST4RRawBuix3XEw,26.1982722,50.0466758,restaurants,,,0,0,0,0,0,0,0,0,2,0,0,4,4,8,8,3.2,4.2,3.7,11.666666666666666,224.3333333333333,118.0,708.0,0.5,1.0,0.5,0,45,79
Restaurant,Noorah bakery,10.0,3.8,"7913, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361f50229bcf5f:0x1fc4fbc855271662,ChIJX8-bIlAfNj4RYhYnVcj7xB8,26.2382351,49.9721666,restaurants,,,0,0,0,0,0,0,0,0,3,0,0,17,0,20,20,4.023529411764706,,4.005555555555556,142.1764705882353,,135.66666666666666,2442.0,0.85,1.0,0.0,10365,11117,11738
Restaurant,Titus food truck,5.0,5.0,"EESA2369، 6218 الدمام 283، 2369, Dhahran 34676, Saudi Arabia",SA,Dhahran,,0x3e49df002f88e00f:0x1ef5a4bb6ed8fd4f,ChIJD-CILwDfST4RT_3Ybruk9R4,26.2007359,50.0296327,restaurants,,,0,0,0,0,0,0,0,0,3,0,0,8,4,12,12,3.675,4.1,3.8166666666666655,311.0,939.25,520.4166666666666,6245.0,0.6666666666666666,1.0,0.3333333333333333,34,34,98
Restaurant,استراحة زواية المدينة,4.0,4.3,"62PQ+CPV الدوحة الشارع التجاري, Dhahran 34517, Saudi Arabia",SA,Dhahran,,0x3e49e17017a6756f:0xec39324fb4c6b7b8,ChIJb3WmF3DhST4RuLfGtE8yOew,26.2361248,50.0393017,restaurants,,,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4.3,,4.3,4.0,,4.0,4.0,1.0,1.0,0.0,609,714,906
Restaurant,تعوبي,2.0,4.0,"King Fahd Road, الهافمون 34737, Saudi Arabia",SA,الهافمون,,0x3e49df003b3a7bb9:0x493abc925f1ca81c,ChIJuXs6OwDfST4RHKgcX5K8Okk,26.1917812,50.0560613,restaurants,,,0,0,0,0,0,0,0,0,5,0,0,4,6,10,10,3.9666666666666655,4.24,4.1375,38.0,34.0,35.5,284.0,0.4,1.0,0.6,0,45,96
Restaurant,مطعم وجه القمر,3.0,2.3,"Dhahran 34737, Saudi Arabia",SA,Dhahran,,0x3e49df004197d24b:0xf91f6b9e29643d19,ChIJS9KXQQDfST4RGT1kKZ5rH_k,26.198176,50.0464854,restaurants,,,0,0,0,0,0,0,0,0,1,0,0,4,3,7,7,3.2,3.9,3.4799999999999995,11.666666666666666,330.5,139.2,696.0,0.5714285714285714,1.0,0.4285714285714285,0,45,79
