keyword,Title,Review_Count,Rating,Address,Country,City,State,Google_id,Place_id,Latitude,Longitude,Category,Price_Range,Current_Status,general_category,Religious Institutions,Health,Restaurants,Public & Government Services,Coffee Shops,Entertainment & Recreation,Transportation & Travel,Finance & Services,Retail & Shopping,Food & Dining,Home & Construction Services,Beauty & Wellness,Hotels & Hospitality,Education,POI Density,Avg Rating - Restaurants,Avg Rating - Food & Dining,Avg Rating - Coffee Shops,Avg Num of Reviewers - Restaurants,Avg Num of Reviewers - Food & Dining,Avg Num of Reviewers - Coffee Shops
Dunkin,Dunkin' - دانكن,332.0,3.6,"2037 الثامن عشر, As Salam, 8201, Dammam 32416, Saudi Arabia",SA,Dammam,,0x3e49fde0b04b10d5:0xfbc441a48f7f47ec,ChIJ1RBLsOD9ST4R7Ed_j6RBxPs,26.4526431,50.0968495,coffee shops,SAR 1–20,,0,0,0,18,0,2,1,0,0,3,20,0,0,0,0,20,4.283333333333333,4.3,4.449999999999999,3371.3333333333335,3176.75,1425.5
Dunkin,Dunkin' - دانكن,240.0,3.9,"EKAB6377، 6377 طريق الأمير تركي، 3119, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e907977fdd37:0x15dfa7e9e6b9e729,ChIJN91_lwfpST4RKee55umn3xU,26.319026,50.2231351,coffee shops,SAR 1–20,,0,0,0,8,0,14,0,0,0,14,20,0,0,0,0,20,4.325,4.33,4.342857142857143,2194.25,2310.95,2216.785714285714
Dunkin,Dunkin' - دانكن,224.0,3.7,"Academic Belt Rd, King Fahd University of Petroleum and Minerals, Dhahran 34463, Saudi Arabia",SA,Dhahran,,0x3e49e6672a47744d:0x680c715c38fc0f66,ChIJTXRHKmfmST4RZg_8OFxxDGg,26.313818,50.147613,coffee shops,$$,,0,0,0,12,0,8,0,0,0,7,20,0,0,0,0,20,3.591666666666667,3.905,4.375,173.75,123.7,48.625
Dunkin,Dunkin' - دانكن,241.0,4.3,"C45M+X83, Industrial Area No 1, Dammam 32234, Saudi Arabia",SA,Dammam,,0x3e49fb600562ca13:0x9f56e9b5d238a7c2,ChIJE8piBWD7ST4Rwqc40rXpVp8,26.4100002,50.1332867,coffee shops,SAR 1–20,,0,0,0,7,0,4,0,2,1,6,12,0,1,0,0,12,4.016666666666667,4.118181818181818,4.25,182.33333333333334,160.72727272727272,132.0
Dunkin,Dunkin - دانكن,1620.0,4.0,"EDSC3683, Alnoman Bin Amr Bin Rafaa St, 3683, Dammam 32275, Saudi Arabia",SA,Dammam,,0x3e49e362fd93a0fb:0x65334b74d072fe5d,ChIJ-6CT_WLjST4RXf5y0HRLM2U,26.361446,50.045103,cafes,SAR 1–20,,0,0,0,10,0,11,0,0,0,7,20,0,0,0,0,20,4.05,4.1850000000000005,4.309090909090909,658.4,507.65,338.90909090909093
Dunkin,Dunkin' - دانكن,224.0,3.7,"6200 11ب, Ash Shati Ash Sharqi, Dammam 32412, Saudi Arabia",SA,Dammam,,0x3e49fbdc61462d81:0x6ac059e7ba0f0560,ChIJgS1GYdz7ST4RYAUPuudZwGo,26.474289,50.125496,coffee shops,SAR 1–20,,0,0,0,12,0,8,0,0,0,6,20,0,0,0,0,20,4.258333333333334,4.2700000000000005,4.3,2252.5833333333335,1676.05,2188.375
Dunkin,Dunkin' - دانكن,109.0,3.4,"FQCW+G33, King Fahd International Airport, Dammam 32567, Saudi Arabia",SA,Dammam,,0x3e35e39c25097ec3:0x4290bc0bdbe83114,ChIJw34JJZzjNT4RFDHo2wu8kEI,26.468913,49.7960449,coffee shops,SAR 1–20,,0,0,0,9,0,10,1,0,0,9,20,0,0,0,0,20,3.4555555555555557,3.61,3.73,214.44444444444446,167.45,120.0
Dunkin,Dunkin' - دانكن,513.0,4.0,"King Abdel Aziz Air Base, Dhahran 34651, Saudi Arabia",SA,Dhahran,,0x3e49e704d7e48d77:0xf27e64cad44fb6e3,ChIJd43k1wTnST4R47ZP1MpkfvI,26.2793125,50.1323125,coffee shops,SAR 1–20,,0,0,0,4,0,2,0,0,0,2,6,0,0,0,0,6,3.575,3.433333333333333,3.15,87.25,144.16666666666666,258.0
Dunkin,Dunkin' - دانكن,122.0,3.0,"4222، 7006 King Abdulaziz St, Az Zuhur, Dammam 32423, Saudi Arabia",SA,Dammam,,0x3e49fdf13d14bebf:0xb0ae54c3a5b1a07a,ChIJv74UPfH9ST4ReqCxpcNUrrA,26.4501082,50.0841279,coffee shops,SAR 1–20,,0,0,0,13,0,6,0,1,0,10,20,0,0,0,0,20,4.430769230769231,4.38,4.333333333333333,893.0769230769231,877.45,646.0
Dunkin,Dunkin' - دانكن,572.0,3.9,"2994 Khaleej Rd, Al Jawharah, Dammam 32422, Saudi Arabia",SA,Dammam,,0x3e49fde64e2c4a9d:0xc7a2ab656fa24f56,ChIJnUosTub9ST4RVk-ib2Wrosc,26.4596054,50.0839392,coffee shops,SAR 1–20,,0,0,0,14,0,4,0,0,0,7,20,0,0,0,0,20,4.292857142857143,4.345000000000001,4.425,3139.0714285714284,2488.25,516.75
Dunkin,Dunkin - دانكن,1123.0,4.0,"King Saud St, An Nur, Dammam 32444, Saudi Arabia",SA,Dammam,,0x3e49fd91ea5b6329:0x58e54dc6760a0be4,ChIJKWNb6pH9ST4R5AsKdsZN5Vg,26.4236701,50.0301189,coffee shops,SAR 1–20,,0,0,0,18,0,3,0,0,0,4,20,0,0,0,0,20,4.05,4.075,4.233333333333333,1620.388888888889,1528.9,685.6666666666666
Dunkin,Dunkin' - دانكن,122.0,3.0,"2149, Dhahran Saudi Arabia",SA,Dhahran,,0x3e361d91fb23a119:0x1ecde6d24fdfdac7,ChIJGaEj-5EdNj4Rx9rfT9LmzR4,26.342849,49.99567,coffee shops,SAR 1–20,,0,0,0,14,0,4,0,0,0,5,18,0,0,0,0,18,3.883333333333333,3.95,3.75,108.08333333333333,127.4375,152.0
Dunkin,Dunkin' - دانكن,113.0,2.8,"Al Itisalat, Dammam 32257, Saudi Arabia",SA,Dammam,,0x3e49fd1eb60fdf25:0x7dc4cfa2e3c43b97,ChIJJd8Pth79ST4RlzvE46LPxH0,26.4206875,50.0888125,coffee shops,SAR 1–20,,0,0,0,16,0,3,0,0,0,3,20,0,0,0,0,20,4.15,4.19,4.4,1773.5625,1528.65,562.3333333333334
Dunkin,Dunkin’ Donuts,28.0,3.6,"3562 Prince Mohammed Bin Fahd Road, Al Qusur, Dhahran 34247, Saudi Arabia",SA,Dhahran,,0x3e49e5003edd08bf:0x55aa4d18e3cb6db8,ChIJvwjdPgDlST4RuG3L4xhNqlU,26.3394111,50.1522157,coffee shops,SAR 1–20,,0,0,0,9,0,10,0,0,0,10,20,0,0,0,0,20,4.177777777777778,4.17,4.220000000000001,2139.6666666666665,1347.85,756.7
Dunkin,Dunkin' - دانكن,287.0,3.9,"King Fahd International Airport, Dammam 32567, Saudi Arabia",SA,Dammam,,0x3e35e2762583e6cd:0xd013b1bc4cac92fb,ChIJzeaDJXbiNT4R-5KsTLyxE9A,26.451814,49.802301,coffee shops,SAR 1–20,,0,0,0,5,0,5,0,0,0,4,9,0,0,0,0,9,4.34,3.9,3.56,24.4,58.22222222222222,91.6
Dunkin,Dunkin' - دانكن,316.0,3.9,"Al Tahliyah, Al Khobar 34716, Saudi Arabia",SA,Al Khobar,,0x3e49c356e9530055:0xbb3ef1cacda16f3b,ChIJVQBT6VbDST4RO2-hzcrxPrs,26.1908125,50.1899375,coffee shops,SAR 1–20,,0,0,0,18,0,3,0,0,0,3,20,0,0,0,0,20,3.988888888888889,4.015,4.333333333333333,1696.0555555555557,1749.35,1597.6666666666667
Dunkin,Dunkin' - دانكن,79.0,3.1,"King Abdulaziz Rd, Al Nahdah, EAJB6542, Dammam 34241, Saudi Arabia",SA,Dammam,,0x3e49e5672025494b:0xbb134c4c9a876148,ChIJS0klIGflST4RSGGHmkxME7s,26.385532,50.149495,coffee shops,SAR 1–20,,0,0,0,11,0,7,0,0,0,9,20,0,0,0,0,20,3.9,3.7684210526315782,3.685714285714286,240.72727272727272,182.57894736842104,112.42857142857143
Dunkin,Dunkin' - دانكن,209.0,4.3,"EMJB3674, 3674 King Saud St, An Nur, 6725, Dammam 32445, Saudi Arabia",SA,Dammam,,0x3e49fd00291b5deb:0x25e8dddd175428f0,ChIJ610bKQD9ST4R8ChUF93d6CU,26.4228855,50.0280602,coffee shops,SAR 1–20,,0,0,0,18,0,3,0,0,0,4,20,0,0,0,0,20,4.011111111111111,4.04,4.233333333333333,1738.611111111111,1635.3,685.6666666666666
Dunkin,Dunkin' - دانكن,265.0,3.5,"حي, 3676 King Khalid Rd, 7512, Al Khobar 34722, Saudi Arabia",SA,Al Khobar,,0x3e49c346308c17cb:0x9081931b7fc46412,ChIJyxeMMEbDST4REmTEfxuTgZA,26.186999,50.186985,coffee shops,SAR 1–20,,0,0,0,19,0,3,0,0,0,3,20,0,0,0,0,20,4.078947368421052,4.09,4.333333333333333,1819.0,1799.15,718.0
Dunkin,Dunkin' - دانكن,22.0,3.9,"Al Jisr, Al Khobar 34714, Saudi Arabia",SA,Al Khobar,,0x3e49c3006d152ba1:0x61f58c8a58bd4349,ChIJoSsVbQDDST4RSUO9WIqM9WE,26.2189375,50.2101875,coffee shops,,,0,0,0,12,0,6,1,0,0,10,20,0,0,0,0,20,4.166666666666667,4.18,4.316666666666666,857.4166666666666,844.6,903.6666666666666
Dunkin,Dunkin' - دانكن,249.0,3.8,"University of Dammam, King Faisal Rd, Dammam Saudi Arabia",SA,Dammam,,0x3e49ef80e4cf078b:0xbb28e56da72619b8,ChIJiwfP5IDvST4RuBkmp23lKLs,26.38492,50.186232,coffee shops,SAR 1–20,,0,0,0,12,0,6,0,0,0,8,19,0,0,0,0,19,4.25,4.294736842105263,4.416666666666667,932.3333333333334,919.7368421052631,1342.5
Dunkin,Dunkin' - دانكن,506.0,4.0,"Alshihab Altaifi St, Olaya, Al Khobar 34448, Saudi Arabia",SA,Al Khobar,,0x3e49e7d8571524f1:0x79b9689376ccf611,ChIJ8SQVV9jnST4REfbMdpNouXk,26.29086,50.181264,coffee shops,SAR 20–40,,0,0,0,15,0,6,0,0,0,5,20,0,0,0,0,20,4.3,4.35,4.433333333333333,6698.4,5909.25,10497.333333333334
Dunkin,Dunkin' - دانكن,76.0,4.3,"9684+8MJ, Al Sadafah, Dammam 34216, Saudi Arabia",SA,Dammam,,0x3e49ef00050f0c35:0xb4789726c0c1313b,ChIJNQwPBQDvST4ROzHBwCaXeLQ,26.3658803,50.2065989,coffee shops,SAR 1–20,,0,0,0,11,0,8,0,0,0,7,20,0,0,0,0,20,4.127272727272727,4.225,4.3,1567.909090909091,1306.7,828.875
Dunkin,دانكن DUNKIN,6.0,3.7,"7452 طريق الملك عبدالعزيز، حي العزيزية، EMDA2180، 2180, Dammam 32424, Saudi Arabia",SA,Dammam,,0x3e49fd0069763c17:0x9d8c82d16a61a99c,ChIJFzx2aQD9ST4RnKlhatGCjJ0,26.4536821,50.063035,coffee shops,,,0,0,0,15,0,2,0,0,0,6,20,0,0,0,0,20,4.133333333333334,4.16,4.6,557.9333333333333,838.85,776.0
Dunkin,Dunkin' - دانكن,67.0,3.6,"King Faysal University, Dammam 34212, Saudi Arabia",SA,Dammam,,0x3e49ef8558860af1:0xa8ce1353c652dfc5,ChIJ8QqGWIXvST4Rxd9SxlMTzqg,26.3951875,50.1925625,coffee shops,SAR 1–20,,0,0,0,3,0,7,0,0,0,6,10,0,0,0,0,10,3.6,3.6,3.6,166.5,49.666666666666664,16.285714285714285
Dunkin,Dunkin' - دانكن,103.0,3.9,"Dhahran 34516, Saudi Arabia",SA,Dhahran,,0x3e49e151b42d7825:0xf2929f927b48f64e,ChIJJXgttFHhST4RTvZIe5KfkvI,26.2693125,50.0189375,coffee shops,SAR 1–20,,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,,3.9,3.9,,103.0,103.0
Dunkin,Dunkin’,45.0,3.4,"C476+CC6, Taneem Street, Al Shifa, Dammam 32236, Saudi Arabia",SA,Dammam,,0x3e49fb00699e5b47:0xa914f5a9b8280f48,ChIJR1ueaQD7ST4RSA8ouKn1FKk,26.4135462,50.1110257,coffee shops,SAR 1–20,,0,0,0,14,0,4,0,0,0,6,20,0,0,0,0,20,4.135714285714285,4.2,4.325,2567.5,2089.9,647.0
Dunkin,Dunkin' - دانكن,10.0,4.6,"3258 الدمام 1643, حي الجود, EIAA3258, 7844, Dammam 34313, Saudi Arabia",SA,Dammam,,0x3e49e300545aeed5:0x59c113e404201f77,ChIJ1e5aVADjST4Rdx8gBOQTwVk,26.3210625,50.0210625,coffee shops,SAR 1–20,,0,0,0,7,0,5,0,0,0,6,11,0,0,0,0,11,3.7,3.9777777777777774,4.45,30.0,34.77777777777778,56.25
Dunkin,Dunkin' - دانكن,21.0,4.0,"Ash Shati Al Gharbi, Dammam 32415, Saudi Arabia",SA,Dammam,,0x3e49fb002bf50c47:0x59f495db207702c7,ChIJRwz1KwD7ST4RxwJ3INuV9Fk,26.4554375,50.1188125,coffee shops,SAR 1–20,,0,0,0,14,0,5,0,0,0,6,20,0,0,0,0,20,4.2,4.18,4.1,4009.9285714285716,3258.8,1579.4
Dunkin,Dunkin donuts CML,5.0,5.0,"EIGA7874, 3620 مكة المكرمة, 7874, Dammam 34332, Saudi Arabia",SA,Dammam,,0x3e361f007787da45:0xb4f396d897a1fcd1,ChIJRdqHdwAfNj4R0fyhl9iW87Q,26.2650469,49.9641208,Bakery,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,5.0,,,5.0,
Dunkin,Dunkin' - دانكن,500.0,3.9,"ECJC8485, 8485, Al Khobar 34741, Saudi Arabia",SA,Al Khobar,,0x3e49db097ea32121:0xf90967a768d09da0,ChIJISGjfgnbST4RoJ3QaKdnCfk,26.1686337,50.1614605,coffee shops,SAR 1–20,,0,0,0,15,0,6,0,0,0,6,20,0,0,0,0,20,4.22,4.154999999999999,4.016666666666667,515.0666666666667,484.05,352.6666666666667
Dunkin,Dunkin New Villa,9.0,4.6,"حي التعاون, EEGA4054، 4054 6ا، 6724, Al Khobar 34632, Saudi Arabia",SA,Al Khobar,,0x3e49c355e576db15:0x2bc89f3d46b159cc,ChIJFdt25VXDST4RzFmxRj2fyCs,26.2206464,50.1925404,Flat Complex,,,0,0,0,13,0,8,0,0,0,5,20,0,0,0,0,20,3.9615384615384617,4.09,4.2,125.23076923076923,168.9,222.125
Dunkin,Dunkin' - دانكن,108.0,3.3,"Dammam 34367, Saudi Arabia",SA,Dammam,,0x3e3623ff7643b131:0x7f6bc486b343b423,ChIJMbFDdv8jNj4RI7RDs4bEa38,26.1683125,49.9244375,coffee shops,SAR 1–20,,0,0,0,11,0,10,0,0,0,9,20,0,0,0,0,20,4.13,3.9421052631578952,3.81,228.8,155.8421052631579,68.8
Dunkin,دانكن,16.0,1.8,"3386 King Abdulaziz Rd, Al Nahdah، EAJB6542، 6542, Dammam 34241, Saudi Arabia",SA,Dammam,,0x3e49e50038ecc1a3:0xa136627f0cb489f7,ChIJo8HsOADlST4R94m0DH9iNqE,26.3813152,50.1481985,coffee shops,SAR 20–40,,0,0,0,12,0,7,0,0,0,9,20,0,0,0,0,20,3.975,3.926315789473684,4.114285714285715,232.08333333333334,188.94736842105263,129.71428571428572
Barn’s,Barn's | بارنز,702.0,4.3,"King Saud Bin Abdulaziz Rd, Al Andalus, Al Khobar 34437, Saudi Arabia",SA,Al Khobar,,0x3e49e61f67a97a27:0xd64487b76ce1b09,ChIJJ3qpZx_mST4RCRvOdntIZA0,26.3227222,50.1797506,coffee shops,SAR 1–20,,0,0,0,9,0,12,2,0,0,11,20,0,0,0,0,20,4.322222222222222,4.2700000000000005,4.308333333333334,2051.5555555555557,1208.55,504.5833333333333
Barn’s,Barn's,109.0,4.2,"محطة وقود بترولي, طريق الدمام، الرياض، Al Anwar, Dammam 32316, Saudi Arabia",SA,Dammam,,0x3e361dc62435e8d3:0x6cc037b3f7715dae,ChIJ0-g1JMYdNj4Rrl1x97M3wGw,26.350374,50.0183443,coffee shops,SAR 1–20,,0,0,0,8,0,10,0,0,0,10,18,0,0,0,0,18,3.6125,3.764705882352941,3.9,213.0,162.52941176470588,117.66666666666667
Barn’s,Barn's | بارنز,621.0,4.2,"شارع الإمام علي بن أبي طالب، بجوار بنك الإنماء، الريان, Ar Rayyan, Dammam 32256, Saudi Arabia",SA,Dammam,,0x3e49fca85167d5ad:0xfdfdf5124059cf54,ChIJrdVnUaj8ST4RVM9ZQBL1_f0,26.4026991,50.1011311,coffee shops,SAR 1–20,,0,0,0,10,0,8,1,0,0,8,20,0,0,0,0,20,4.25,4.32,4.4125,1374.9,1212.25,735.875
Barn’s,Barn's | بارنز,175.0,4.3,"Riyadh Highway, Al Fursan, Dammam 32333, Saudi Arabia",SA,Dammam,,0x3e361dcfc729820f:0x6f84cdb70e6fa30,ChIJD4Ipx88dNj4RMPrmcNtM-AY,26.3385937,49.9579871,coffee shops,SAR 1–20,,0,0,0,11,0,10,1,0,0,7,20,0,0,0,0,20,3.7818181818181817,3.85,3.97,713.7272727272727,471.95,176.3
Barn’s,Barn's | بارنز,60.0,4.1,"Al Imam Ali Ibn Abi Talib St, Shifa District, Dammam 32236, Saudi Arabia",SA,Dammam,,0x3e49fbc83c4ddd7d:0x7b40ff73a397f892,ChIJfd1NPMj7ST4RkviXo3P_QHs,26.4123958,50.1103186,coffee shops,SAR 1–20,,0,0,0,14,0,4,0,0,0,6,20,0,0,0,0,20,4.128571428571428,4.195,4.325,2504.785714285714,2046.0,647.0
Barn’s,Barn's | بارنز,306.0,4.4,"Al Jalawiyah, Dammam 32246, Saudi Arabia",SA,Dammam,,0x3e49fdaa86aeb24d:0x865c6694713370a,ChIJTbKuhqr9ST4RCjcTR2nGZQg,26.4308214,50.0681927,coffee shops,SAR 1–20,,0,0,0,16,0,4,0,0,0,7,20,0,0,1,0,20,4.11875,4.11,4.0,1056.4375,1239.9,441.5
Barn’s,Barn's | بارنز,967.0,4.2,"Al Qadisiyah, Dammam Dammam Ibn Khldom Dammam, Dammam Saudi Arabia",SA,Dammam,,0x3e49fcee422899c7:0x6570c68996b55372,ChIJx5koQu78ST4RclO1lonGcGU,26.4134936,50.0737796,coffee shops,SAR 1–20,,0,0,0,13,0,8,0,0,0,7,20,0,0,0,0,20,4.153846153846154,4.19,4.25,2070.6153846153848,1632.5,837.25
Barn’s,Barn's | بارنز,151.0,4.3,"6979 Bashar Ibn Burd St, حي العليا, EKJD3305، 3305, Al Khobar 34448, Saudi Arabia",SA,Al Khobar,,0x3e49e765626bd667:0xf6622e9b4e9bb735,ChIJZ9ZrYmXnST4RNbebTpsuYvY,26.2978125,50.1783464,coffee shops,SAR 1–20,,0,0,0,12,0,8,0,0,0,5,20,0,0,0,0,20,4.375,4.41,4.4875,8000.0,6129.5,7850.625
Barn’s,Barn's | بارنز,99.0,4.5,"King Khalid Rd, Taouwan Station, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49c3ac12f2b20f:0xb01391ce1d299f30,ChIJD7LyEqzDST4RMJ8pHc6RE7A,26.2316642,50.1941112,coffee shops,SAR 1–20,,0,0,0,11,0,6,0,0,0,6,17,0,0,0,0,17,4.209090909090909,4.225,4.166666666666667,128.27272727272728,294.6875,587.3333333333334
Barn’s,Barn's | بارنز,55.0,4.7,"Rakah Dist Al Drees Station, Al Rakah Ash Shamaliyah, Dammam 34224, Saudi Arabia",SA,Dammam,,0x3e49efb5898132e7:0x1108d2f32367c125,ChIJ5zKBibXvST4RJcFnI_PSCBE,26.3676374,50.20419,coffee shops,SAR 1–20,,0,0,0,12,0,7,0,0,0,6,20,0,0,0,0,20,4.125,4.215,4.3,1423.1666666666667,1283.4,904.8571428571429
Barn’s,Barn's | بارنز,180.0,4.5,Shulah J oil Station Dammam Eastren Saudi Arabia,SA,Dammam,,0x3e49e35c0c0d4825:0x5bcffa1d9d1ab69d,ChIJJUgNDFzjST4RnbYanR36z1s,26.3542574,50.0996351,coffee shops,SAR 1–20,,0,0,0,14,0,7,0,0,0,8,20,0,0,0,0,20,4.228571428571429,4.279999999999999,4.414285714285714,251.78571428571428,212.1,169.42857142857142
Barn’s,Barn's | بارنز,219.0,4.3,"6625+J7Q, Alnuman Ibn Harithah St، الجسر،، 4606، الجسر، الخبر 34714 6674،, Al Khobar 34714،, Saudi Arabia",SA,Al Khobar,,0x3e49c34df6a67a99:0x73285fa9ce480333,ChIJmXqm9k3DST4RMwNIzqlfKHM,26.2013771,50.2080815,coffee shops,SAR 1–20,,0,0,0,15,0,6,0,0,0,8,20,0,0,0,0,20,4.153333333333333,4.220000000000001,4.483333333333333,725.9333333333333,618.55,263.6666666666667
Barn’s,Barn's | بارنز,93.0,4.3,"EDSA3714، 8183 الملك عبد الله، 3714, Dammam 32271, Saudi Arabia",SA,Dammam,,0x3e49e3ac0ee22f61:0xae984b47b580b389,ChIJYS_iDqzjST4RibOAtUdLmK4,26.3827513,50.0727601,coffee shops,SAR 1–20,,0,0,0,15,0,6,0,0,0,3,20,0,0,0,0,20,4.3133333333333335,4.279999999999999,4.2,989.6666666666666,946.85,697.5
Barn’s,Barn's | بارنز,96.0,4.3,"Rakah Dist, Dammam 34225, Saudi Arabia",SA,Dammam,,0x3e49ef9820794c61:0xe5dcff6f9abd6f08,ChIJYUx5IJjvST4RCG-9mm__3OU,26.3604477,50.1919751,coffee shops,SAR 1–20,,0,0,0,16,0,4,0,0,0,2,20,0,0,0,0,20,4.0125,4.095000000000001,4.35,1506.0,1400.2,935.0
Barn’s,Barn's | بارنز,96.0,4.4,"Al Drees Station, Khalej Dist, Dammam Saudi Arabia",SA,Dammam,,0x3e49fd7f7e6008c7:0x392097e8adc1c25f,ChIJxwhgfn_9ST4RX8LBreiXIDk,26.4592294,50.079975,coffee shops,SAR 20–40,,0,0,0,13,0,5,0,0,0,9,20,0,0,0,0,20,4.315384615384615,4.37,4.5200000000000005,2235.3846153846152,1750.75,717.2
Barn’s,Barn's | بارنز,528.0,4.2,"Riyadh St, Al-Thuqbah, Al Khobar 34622, Saudi Arabia",SA,Al Khobar,,0x3e49c2a1fe43e529:0x84b8d35be49c81bc,ChIJKeVD_qHCST4RvIGc5FvTuIQ,26.2661719,50.2038955,coffee shops,SAR 1–20,,0,0,0,17,0,1,0,0,0,4,20,0,0,0,0,20,4.18235294117647,4.2,4.2,1437.235294117647,1408.95,529.0
Barn’s,Barn's | بارنز,623.0,4.3,"Imam Mohammed Bin Saud St, Al Manar, Dammam 32274, Saudi Arabia",SA,Dammam,,0x3e49fd604f3a802f:0xec20f673e6ddbcaa,ChIJL4A6T2D9ST4Rqrzd5nP2IOw,26.3826745,50.0551827,coffee shops,SAR 1–20,,0,0,0,17,0,3,0,0,0,3,20,0,0,0,0,20,4.129411764705883,4.154999999999999,4.366666666666666,2421.1176470588234,2207.45,1650.0
Barn’s,Barn's | بارنز,39.0,4.4,"AlDrees Gas Station, Dhahran Jubail Branch Rd, Industrial, Dammam 32471, Saudi Arabia",SA,Dammam,,0x3e36016cbab098a5:0x510acc7aea65d751,ChIJpZiwumwBNj4RUddl6nrMClE,26.467665,50.0184063,coffee shops,SAR 20–40,,0,0,0,15,0,5,1,0,0,5,20,0,0,0,0,20,4.342857142857143,4.327777777777778,4.2,348.57142857142856,281.72222222222223,335.8
Barn’s,Barn's | بارنز,121.0,4.2,"King Saud road Al Noor Square, Dammam Saudi Arabia",SA,Dammam,,0x3e49fd632daaef53:0x5a8782d62e2c89e3,ChIJU--qLWP9ST4R44ksLtaCh1o,26.422528,50.027917,coffee shops,SAR 1–20,,0,0,0,18,0,3,0,0,0,4,20,0,0,0,0,20,4.011111111111111,4.04,4.233333333333333,1738.611111111111,1635.3,685.6666666666666
Barn’s,Barn's | بارنز,31.0,3.9,Sas Station Al Jasser KHOBAR Eastren Saudi Arabia,SA,Al Khobar,,0x3e49c34e29e27135:0x9fe445e6a09f2da2,ChIJNXHiKU7DST4Roi2foOZF5J8,26.2151786,50.2130249,coffee shops,SAR 1–20,,0,0,0,12,0,5,1,0,0,10,20,0,0,0,0,20,4.108333333333333,4.154999999999999,4.34,855.5,836.25,834.0
Barn’s,Barn's | بارنز,80.0,4.3,"Al Shati, Dammam 32617, Saudi Arabia",SA,Dammam,,0x3e49fba276f50d1f:0x354245528f39a730,ChIJHw31dqL7ST4RMKc5j1JFQjU,26.456521,50.122835,coffee shops,SAR 1–20,,0,0,0,14,0,6,0,0,0,6,20,0,0,0,0,20,4.335714285714286,4.3100000000000005,4.266666666666667,3960.0714285714284,3195.25,1385.1666666666667
Barn’s,Barn's | بارنز,56.0,3.6,"King Fahd Suburb, Dammam 32313, Saudi Arabia",SA,Dammam,,0x3e4a0893e8fc4465:0x64d91f16491381b7,ChIJZUT86JMISj4Rt4ETSRYf2WQ,26.3968781,50.0174181,coffee shops,SAR 20–40,,0,0,0,11,0,8,0,1,0,7,20,0,0,0,0,20,3.972727272727272,4.045,4.1,310.8181818181818,336.15,389.125
Barn’s,Barn's | بارنز,55.0,4.1,"Olaya, Dhahran 34448, Saudi Arabia",SA,Dhahran,,0x3e49e700152ef3df:0xe7adbd5046faaff3,ChIJ3_MuFQDnST4R86_6RlC9rec,26.2935069,50.1720541,coffee shops,SAR 1–40,,0,0,0,14,0,6,0,0,0,7,20,0,0,0,0,20,4.342857142857143,4.375,4.5,5561.785714285715,4796.1,9235.5
Barn’s,Barn's | بارنز,103.0,4.3,"King Faisal Ibn Abd Al Aziz, Al Yarmouk, Al Khobar 34422, Saudi Arabia",SA,Al Khobar,,0x3e49e9f3b05ae653:0xb3616ff7c94c80e0,ChIJU-ZasPPpST4R4IBMyfdvYbM,26.32004,50.216398,coffee shops,SAR 1–20,,0,0,0,9,0,12,0,0,0,13,20,0,0,0,0,20,4.288888888888889,4.285,4.333333333333333,2054.6666666666665,1953.4,1840.5
Barn’s,Barn's | بارنز,33.0,4.2,"92WQ+96, 4136 King Fahd Road, Badr, Dammam 32265, Saudi Arabia",SA,Dammam,,0x3e49fd000cdcb46d:0x33575db264b531f1,ChIJbbTcDAD9ST4R8TG1ZLJdVzM,26.3959064,50.0380933,coffee shops,SAR 1–20,,0,0,0,17,0,4,0,0,0,3,20,0,0,0,0,20,4.094117647058823,4.135,4.35,2843.3529411764707,2521.3,2299.5
Barn’s,Barn's | بارنز,41.0,4.1,"Abdulrahman Ibn Muath St, Al Jisr, Dammam 34714, Saudi Arabia",SA,Dammam,,0x3e49c3ef70d914ad:0x51ad47e4741cc92b,ChIJrRTZcO_DST4RK8kcdORHrVE,26.2150431,50.2070698,coffee shops,SAR 1–20,,0,0,0,12,0,6,1,0,0,9,20,0,0,0,0,20,4.125,4.1850000000000005,4.3500000000000005,813.75,798.25,750.8333333333334
Barn’s,Barn's | بارنز,52.0,3.8,"Ash Shati Ash Sharqi, Dammam 32413, Saudi Arabia",SA,Dammam,,0x3e49fb70aa32b579:0x3b45827767c4735a,ChIJebUyqnD7ST4RWnPEZ3eCRTs,26.4648077,50.1321702,coffee shops,SAR 1–20,,0,0,0,13,0,9,0,0,0,3,20,0,0,0,0,20,4.2846153846153845,4.275,4.233333333333333,1635.923076923077,1300.5,1777.2222222222222
Barn’s,Barn's | بارنز,26.0,3.6,"Sasco Station, طريق الملك عبدالعزيز، Dhahran 34312, Saudi Arabia",SA,Dhahran,,0x3e49e383cbbc7e31:0xdf4b1d59a9a7b3c2,ChIJMX68y4PjST4RwrOnqVkdS98,26.2954097,50.0356568,coffee shops,SAR 1–40,,0,0,0,10,0,4,0,0,0,3,14,0,0,0,0,14,3.76,3.7642857142857142,3.7,354.5,295.57142857142856,151.75
